,es_respuesta,fecha,likes,respuestas,texto,usuario,seccion,titulo,url,severe_toxicity,toxicity
332,False,4 sem,3,0,Periodista??,Enrique Barreiro,deportes-2,Gonzalito Rodríguez habló sobre el mal momento que vivió en la Bombonera,https://www.infobae.com/deportes-2/2018/09/24/gonzalito-rodriguez-hablo-sobre-el-mal-momento-que-vivio-en-la-bombonera/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggrMAQ&usg=AOvVaw0SZw4Vhi93d8Mb9ttPp-X9,0.010344033,0.04289795
7311,True,3 sem,·,0,Estamos en la misma capo. Esta nota me suena mas a tomada de pelo que otra cosa.,Lucas If,economia,"También facilitarán las compras en el exterior por el sistema ""puerta a puerta""",https://www.infobae.com/economia/2018/09/28/la-afip-trabaja-para-flexibilizar-el-sistema-de-compra-puerta-a-puerta/&sa=U&ved=0ahUKEwiU_rerv5veAhXDvZAKHa7pCg4QFggTMAA&usg=AOvVaw3FbYuYvtE9fyxg2b7HVege,0.0077080573,0.04184934
5510,False,4 sem,·,0,esta nota es en serio?,Ernesto Angellini,sociedad,El llanto de un parrillero que no pudo trabajar por un piquete,https://www.infobae.com/sociedad/2018/09/26/el-llanto-de-un-parrillero-que-no-pudo-trabajar-por-un-piquete/&sa=U&ved=0ahUKEwijlMKGv5veAhVHj5AKHbDuBoUQFggfMAI&usg=AOvVaw2uszRGW46dFBW2iHVq8pfi,0.007943661999999999,0.04120106
33888,False,1 sem,7,2,"Más lamentable que el contenido del discurso de Gullo, es el hecho que tantos lectores de este diario lo apoyen.",Norma Edith Martinez,sociedad,12 de Octubre: polémica en Sevilla por la conferencia de un profesor argentino,https://www.infobae.com/sociedad/2018/10/15/12-de-octubre-polemica-en-sevilla-por-la-conferencia-de-un-profesor-argentino/&sa=U&ved=0ahUKEwjDraXQ95zeAhVKE5AKHRG5AIgQFggfMAI&usg=AOvVaw3PW-cKiuqA0Tfki99H1-_w,0.006902914499999999,0.038874532999999996
16212,False,3 sem,·,0,hermosa nota paga.,Isidoro Anchorena,teleshow/infoshow,"La nueva vida de Laura Tuny: ""Las frustraciones me dieron más fuerzas para seguir""",https://www.infobae.com/teleshow/infoshow/2018/10/02/la-nueva-vida-de-laura-tuny-las-frustraciones-me-dieron-mas-fuerzas-para-seguir/&sa=U&ved=0ahUKEwig6KaJwJveAhUDTJAKHb-JCVgQFggZMAE&usg=AOvVaw21XJd2DyceLhlGdiSRu1y0,0.009230846,0.036444418
23073,True,2 sem,1,0,compramos caso contrario Ud. ? estaria en esta nota,Antonio Barrantes,teleshow/infoshow,"Las confesiones sexuales de Sol Pérez: ""Papá, ¡no escuches esto por favor!""",https://www.infobae.com/teleshow/infoshow/2018/10/07/las-confesiones-sexuales-de-sol-perez-papa-no-escuches-esto-por-favor/&sa=U&ved=0ahUKEwi7xKj3wJveAhWGHJAKHVAsDhQQFggZMAE&usg=AOvVaw0-Q3Hn66AGxW9noxZexoJj,0.0049685934000000005,0.034676797999999995
38982,False,5 d,1,0,Posta el periodista no le hizo justicia o no dijo nada fuera de lo común,Adriel Casco,politica,"Andrés Malamud, el politólogo que fascinó a los empresarios en el Coloquio de Idea",https://www.infobae.com/politica/2018/10/18/andres-malamud-el-politologo-que-fascino-a-los-empresarios-en-el-coloquio-de-idea/&sa=U&ved=0ahUKEwiV0Ki--JzeAhVIIZAKHXbmB2gQFgglMAM&usg=AOvVaw17KXWNGlCbh5py9WKLp636,0.0051534829999999995,0.03164198
28520,False,1 sem,1,0,Esta nota me causa indignación.,María Ángeles Gómez Martínez,politica,Una de las querellas pidió que se perite el teléfono de Lagomarsino,https://www.infobae.com/politica/2018/10/12/la-querella-pidio-que-se-perite-el-telefono-de-lagomarsino/&sa=U&ved=0ahUKEwiEhtK69ZzeAhVJOZAKHZVcB_UQFggTMAA&usg=AOvVaw0er31xSG1O4M-xNSkDnhVi,0.005182232,0.027580182999999998
45080,False,1 d,·,1,Esta nota ya salio como 50 veces en toda la semana..,Nano Ben,politica,"Cuadernos de la corrupción: se entregó Carolina Pochetti, la viuda de Daniel Muñoz",https://www.infobae.com/politica/2018/10/23/cuadernos-de-la-corrupcion-se-entrego-carolina-pochetti-la-viuda-de-daniel-munoz/,0.0035432772999999997,0.02065317
43588,False,2 d,3,2,"El autor de la nota debe ser un reconocido y exitoso DT, por eso no la firma.",Juan Ramone,deportes-2,Los pecados de Coudet: 9 decisiones que perjudicaron a Racing en partidos decisivos,https://www.infobae.com/deportes-2/2018/10/22/los-pecados-de-coudet-9-decisiones-que-perjudicaron-a-racing-en-partidos-decisivos/,0.0021656146,0.01254295
32372,False,·,·,0,"Más que triste historia, tuvo un triste final, sr. autor de la nota",Diego Genini,teleshow/infoshow,"La triste historia de Javier Portales, el compañero inseparable de Alberto Olmedo",https://www.infobae.com/teleshow/infoshow/2018/10/14/la-triste-historia-de-javier-portales-el-companero-inseparable-de-alberto-olmedo/&sa=U&ved=0ahUKEwi-xNm495zeAhUCmJAKHT6HCnoQFggZMAE&usg=AOvVaw2Bcj2NcVU-Fk_3u4tVND8Q,0.0020719606,0.011251532
1738,False,4 sem,2,0,¿Y esta publinota?,Juan Pablo,politica,Sergio Massa recibió a gremialistas que convocan al paro de mañana,https://www.infobae.com/politica/2018/09/24/sergio-massa-recibio-a-gremialistas-que-convocan-al-paro-de-manana/&sa=U&ved=0ahUKEwj-ka7fvpveAhUCFZAKHYl4AHwQFggkMAM&usg=AOvVaw2k_m62LN_iRBpafBsNSn0L,,
3021,False,4 sem,2,1,"Ahora quedamos en manos de Dujovne. Recuerdo bien cuando este señor dio una conferencia de prensa en Europa, mas exacto en España, un periodista le pregunto, como iba a seducir a los inversores para que inviertan en Argentina si el que es ministro de economia tenia todo su dinero en el exterior?, Solo dibujo una escueta sonrisa y cambio de tema el ministro.En manos de esta clase de gente estamos",Charu Leto,economia,Luis Caputo renunció al Banco Central,https://www.infobae.com/economia/2018/09/25/luis-caputo-renuncio-al-banco-central/&sa=U&ved=0ahUKEwiO4YXrvpveAhXKG5AKHeF8A2UQFggTMAA&usg=AOvVaw3WStYfNCLuEy0RaN9UB_bU,,
3839,False,4 sem,6,1,"O sea que según el periodista ultraoficialista Majul: ""el paro afecta al país pero favorece a Macri"", está reconociendo que es falso ese eslogans que dice que ""si a Macri le va bien al país también"", ¿se dan cuenta que si a Macri le va bien no necesariamente nos irá bien a los argentinos?. En estos dos años y nueve meses de gestión, Macri y sus ministros multiplicaron sus patrimonios mientras condujeron al país hacia una debacle económica y social, por ejemplo: con una devaluación nos perjudicamos todos los argentinos pero Macri y los de su clase tienen su partrimonio dolarizado, es decir que mientras a nosotros nos va mal a ellos le va muy bien",Mirta Salto,politica,El paro afecta al país pero favorece a Mauricio Macri,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,,
4094,True,4 sem,·,0,Es un periodista que dice la verdad.,Maria Rosa Marrari,politica,El paro afecta al país pero favorece a Mauricio Macri,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,,
4100,False,4 sem,6,0,Quieres hacerte el neutro pero no te sale ser periodista busca por cipayo del gobierno en el diccionario por ahí está tu definición. ..ja ja,Maño,politica,El paro afecta al país pero favorece a Mauricio Macri,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,,
4415,False,4 sem,2,0,"PERIODISTA PAGA SI LAS HAY,,,,APROVECHA QUE TE QUEDA POCO",Cacho Fontana,politica,El 61% de los paros generales fueron contra gobiernos no peronistas,https://www.infobae.com/politica/2018/09/25/el-61-de-los-paros-generales-fueron-contra-gobiernos-no-peronistas/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFggrMAQ&usg=AOvVaw2yCzDN1JUwPcWU1E4xA7b8,,
5922,False,3 sem,1,0,"a bueno como se ve que canal 13 va juntando busu ,que bajo a caido como se ve que la pura boca de FABIANI ,puede hacer lo que quiere la echo MERCEDES NINCI ,una muybuena periodista y e esta rodeando de mujeres de medio pelo",Juana Elsa Martinez,teleshow/infoshow,"Tras su salida de ""Intrusos"", Marina Calabró se suma a ""El Diario de Mariana""",https://www.infobae.com/teleshow/infoshow/2018/09/26/tras-su-salida-de-intrusos-marina-calabro-se-suma-a-el-diario-de-mariana/&sa=U&ved=0ahUKEwiL-6-Ov5veAhVCD5AKHT6zDecQFggZMAE&usg=AOvVaw1HF31-IhY0HkGfDfe7FsEJ,,
9061,False,3 sem,1,2,"Yo vote por Macri pero es verdad es un FRACASO, impresentables, inocentes, predecibles. Por supuesto Massa fue peronista con los K y ya sabemos, asi que esta nota no deberia tener ningun comentario de nadie. Macri en 3 años tiene inflacion 40% tasas de interes al 60% pobreza entre 27% a 30% deficit fiscal, y MAYOR ENDEUDAMIENTO, asi que Macri es un DESASTRE TOTAL, su gestion es un desastreeeeeeeeeeeeeeeeeeeeee por donde lo mires y los peronistas fueron chorros ladrones etc etc etc . Asi que mejor no comente nadie nada esta nota. Lo unico rescatable fue la justicia que ahora esta metiendo presos corruptos y la obras publicas que se hicieron y se hacen. El resto es un mega desastre",Ariel Balladares,politica,"Sergio Massa: ""Estamos construyendo una alternativa frente al fracaso de Macri""",https://www.infobae.com/politica/2018/09/28/sergio-massa-estamos-construyendo-una-alternativa-frente-al-fracaso-de-macri/&sa=U&ved=0ahUKEwi-8Ou1v5veAhVHHJAKHXufA7QQFgglMAM&usg=AOvVaw2K_OXG6DyrfapEicdzTmwL,,
12404,False,3 sem,2,1,"Nuevo ,decis pasquin macrista es la vieja tablita de m de Hoz que nos llevo al ruina rtas imundas amarillas",Hugo Canella,economia,El Banco Central se prepara para dar una dura pulseada por el dólar,https://www.infobae.com/economia/2018/09/30/el-banco-central-se-prepara-para-dar-una-dura-pulseada-por-el-dolar/&sa=U&ved=0ahUKEwjDsuTUv5veAhWLIJAKHcjDB6UQFggZMAE&usg=AOvVaw1-31xzzCu9CUVXVlOldA2R,,
16322,False,2 sem,3,2,"Genial este pasquin de la B. Le hace consultas sobre el penalazo no cobrado y la no expulsión a: El payaso Lunatti, a gatúbela, a ladrón frío, al pu.tto del beto zonzo. Solo falta que lo consulten al chancho Forrinella de oBé y estarían todos los gayinaceos comiendo maiz !!!! jajajaj!!

Patéticos los descendidos.",Daniel Bernardo Xeneize,deportes-2,Qué dijo Javier Pinola sobre la jugada más polémica en River-Independiente,https://www.infobae.com/deportes-2/2018/10/03/que-dijo-javier-pinola-sobre-la-jugada-mas-polemica-en-river-independiente/&sa=U&ved=0ahUKEwiuuOSTwJveAhUETJAKHZrVD20QFggrMAQ&usg=AOvVaw2o6DFWQnO_Z9csSsTbwsOP,,
16860,False,3 sem,2,0,"¿Y a esto le llaman noticia? Aparte de lo vomitivo y mala persona que me parece kicillof, el mismo dijo que se trató de un accidente que involucro al movil de al lado. Con este tipo de ""noticias"" me hacen extrañar a la epoca en que publican gatos al final de la pagina para captar audiencia. Era menos original, pero mas creible que este tipo de notas amarillistas. Porque ni es noticia esto.",Jose Acosta,politica,El auto de Axel Kicillof amaneció incendiado,https://www.infobae.com/politica/2018/10/03/el-auto-axel-kicillof-amanecio-incendiado/&sa=U&ved=0ahUKEwiEosWawJveAhVDH5AKHei8DJcQFggTMAA&usg=AOvVaw29dQ6z9E19cNaDeA4PoNd2,,
16915,False,3 sem,3,0,"Porque miente descaradamente este diario? No fue su auto el que se incendio, fue una traffic que estaba al lado, y el mismo salio a decir que se comio un garron , que no ve nada politico en esto. Que barbaro !!! Me habia un par de meses y volvi a ver si seguia igual. Veo que lamentablemente si.",Gabo Cien,politica,El auto de Axel Kicillof amaneció incendiado,https://www.infobae.com/politica/2018/10/03/el-auto-axel-kicillof-amanecio-incendiado/&sa=U&ved=0ahUKEwiEosWawJveAhVDH5AKHei8DJcQFggTMAA&usg=AOvVaw29dQ6z9E19cNaDeA4PoNd2,,
16993,False,3 sem,2,0,Cuanta gente pelotuda que pasa por este diario... todos comentan sin leer la nota. Así estamos,Car Li Ta,politica,El auto de Axel Kicillof amaneció incendiado,https://www.infobae.com/politica/2018/10/03/el-auto-axel-kicillof-amanecio-incendiado/&sa=U&ved=0ahUKEwiEosWawJveAhVDH5AKHei8DJcQFggTMAA&usg=AOvVaw29dQ6z9E19cNaDeA4PoNd2,,
17867,True,2 sem,1,0,"Isidoro Anchorena Tambien soy de River y estoy de acuerdo con lo anterior aqui cuando juego contra boca quiero ganarle en todas, pero cuando sale a jugar a brasil o polonia es un equipo de argentina, si aceptas con buena gana esto confundimos el futbol con otras cosas, me parece de cuarta que un periodista o canal permita eso y ojo que quiero a brasil, pero cuando te equivocas mal hay que señalarlo, esta mal",Sergio Daniel Avila,deportes-2,"Clima hostil para Boca en Belo Horizonte: ""Hay que masacrarlos""",https://www.infobae.com/deportes-2/2018/10/04/clima-hostil-para-boca-en-belo-horizonte-hay-que-masacrarlos/&sa=U&ved=0ahUKEwiCpO6rwJveAhUGj5AKHWe7CnMQFggZMAE&usg=AOvVaw0VFaGEB1Aao9K0VBgVxj0U,,
18267,False,2 sem,4,0,Urgente manden los Trolls de Marcos Peña para esta nota. Se nota mucho que que no hay un solo indicador que de bien. SON EL PEOR DESASTRE QUE VIVI,Sebastiàn Armando Maradona,economia,"La producción industrial se derrumbó 5,6% en agosto, fue la cuarta baja interanual consecutiva",https://www.infobae.com/economia/2018/10/04/la-produccion-industrial-se-derrumbo-56-en-agosto-fue-la-cuarta-baja-interanual-consecutiva/&sa=U&ved=0ahUKEwj95LSkwJveAhXKi5AKHXjNBnIQFggkMAM&usg=AOvVaw17pAJjWx2zXvSQbu3dczmm,,
20016,True,2 sem,·,0,"ayer salio en este diario , el caso de una mujer que mato a otra mujer.segun las feministas , como se encuadra eso , ? violencia de genero ? , violencia femenina seguro que no..para las feministas seguramente seria una mujer con mente masculinizada..",Claudio Perri,sociedad,"""Características de un verdadero hombre"": el texto escolar que justifica la violencia machista",https://www.infobae.com/sociedad/2018/10/05/caracteristicas-de-un-verdadero-hombre-el-texto-escolar-que-justifica-la-violencia-machista/&sa=U&ved=0ahUKEwib5ZjEwJveAhUEipAKHVsjDnsQFggfMAI&usg=AOvVaw09E7pxdX6qIPxV5nISMZIG,,
21652,False,2 sem,4,0,"Mucho bla bla bla de un periodista seguramente hincha de algun equipo eliminado y/ o es anti Boca y/ o anti River. Seguramente, estan los 4 mejores clubes actuales en las semifinales, que eso es lo mas importante, errores hay hasta en la Champions o en el Mundial de Clubes. Es normal. Pero siempre o casi siempre ganan los mejores, los que mejores clubes tienen, hinchada, estadio, DT, plantel, presidente del club, etc.",David Miguel Menconi,deportes-2,Hay que declarar nula la Copa Libertadores,https://www.infobae.com/deportes-2/2018/10/07/hay-que-declarar-nula-la-copa-libertadores/&sa=U&ved=0ahUKEwjmvb7twJveAhVFD5AKHUpcAU0QFggTMAA&usg=AOvVaw3iVWilyyZsw65X-M2b8ndY,,
21904,False,2 sem,2,0,cuanto habrá pagado Werthein por esta nota......,Dany Martinez,deportes-2,"Gerardo Werthein, el hombre que trajo los Juegos Olímpicos al país",https://www.infobae.com/deportes-2/2018/10/07/gerardo-werthein-el-hombre-que-trajo-los-juegos-olimpicos-al-pais/&sa=U&ved=0ahUKEwjmvb7twJveAhVFD5AKHUpcAU0QFgglMAM&usg=AOvVaw27VzkobrUoICv3WSnZVe3S,,
22195,False,2 sem,1,0,"Ernesto, a veces coincido contigo, a veces no pero valoro esa disidencia y tus comentarios me hacen dudar cuando no coincimos porque sos uno de los poco periodistas que sos realmente independientes. Esta nota es una muestra de ello",Aldo Sama,politica,"Once: un retrato descarnado de la cultura ""progre""",https://www.infobae.com/politica/2018/10/07/once-un-retrato-descarnado-de-la-cultura-progre/&sa=U&ved=0ahUKEwiJlvHzwJveAhUIl5AKHR36DtAQFggZMAE&usg=AOvVaw22YxSzg8n05zJj2XBoe3OZ,,
22207,True,2 sem,4,0,"te quedaste manija con el periodista??

Jaime, Cirigliano y De Vido son presos políticos, no?? Pero q forma de empoderar a los laburantes, che!! juass",Ignacio Ponce,politica,"Once: un retrato descarnado de la cultura ""progre""",https://www.infobae.com/politica/2018/10/07/once-un-retrato-descarnado-de-la-cultura-progre/&sa=U&ved=0ahUKEwiJlvHzwJveAhUIl5AKHR36DtAQFggZMAE&usg=AOvVaw22YxSzg8n05zJj2XBoe3OZ,,
22218,False,2 sem,2,6,"Habria que hacer una nota titulada ""un retrato descarnado de un periodista argentino"" sobre vos Ernesto...
Sobre todas las cosas que omitis/""olvidas"" en la nota.
Primero que nada, un periodista que siente desinteres por la verdad. Si el maquinista freno, porque es condenado? Si no freno por que se condena a un ministro?
Segundo, hablar de juicio ejemplar...olvidando el asesinato del testigo Andrada, quien iba a echar por tierra el relato que los medios esgrimieron desde el primer dia
Tercero, hablar de ""derrota de los poderosos""....omitiendo los sectores de poder que usaron este hecho para ir …Ver más",Federico Rivarola,politica,"Once: un retrato descarnado de la cultura ""progre""",https://www.infobae.com/politica/2018/10/07/once-un-retrato-descarnado-de-la-cultura-progre/&sa=U&ved=0ahUKEwiJlvHzwJveAhUIl5AKHR36DtAQFggZMAE&usg=AOvVaw22YxSzg8n05zJj2XBoe3OZ,,
22222,True,2 sem,3,0,"Llorá!! todos tus cuadros en cana y vos enojado con un periodista y con la gente q lee el diario.

No hay 2019 para vos, kumpa.",Ignacio Ponce,politica,"Once: un retrato descarnado de la cultura ""progre""",https://www.infobae.com/politica/2018/10/07/once-un-retrato-descarnado-de-la-cultura-progre/&sa=U&ved=0ahUKEwiJlvHzwJveAhUIl5AKHR36DtAQFggZMAE&usg=AOvVaw22YxSzg8n05zJj2XBoe3OZ,,
22223,True,2 sem,·,0,"Ignacio Ponce Para los que usan y viven del odio, no hay 2019, ni 2020 ni 2035. Porque nunca se triunfa desde el odio, no hay realizacion personal en el odio. Esta nota es un ejemplo de periodismo militante del odio.
Viendo a tantos compatriotas coptados por el odio, victimas (gozosas, pero victimas al fin) de una estrategia electoral siniestra, temo por el futuro de nuestro pais. El 2019, en el que parece que a vos te va la vida (a mi no), finalmente es anecdotico al lado de lo que digo.",Federico Rivarola,politica,"Once: un retrato descarnado de la cultura ""progre""",https://www.infobae.com/politica/2018/10/07/once-un-retrato-descarnado-de-la-cultura-progre/&sa=U&ved=0ahUKEwiJlvHzwJveAhUIl5AKHR36DtAQFggZMAE&usg=AOvVaw22YxSzg8n05zJj2XBoe3OZ,,
22239,False,2 sem,4,3,"Este periodista mentiroso habla de víctimas recordadas y otras no ,pero entre las víctimas no menciona a los del Ara San Juan que también es resultado de la corrupción de estado su perdida",Mario Jaure,politica,"Once: un retrato descarnado de la cultura ""progre""",https://www.infobae.com/politica/2018/10/07/once-un-retrato-descarnado-de-la-cultura-progre/&sa=U&ved=0ahUKEwiJlvHzwJveAhUIl5AKHR36DtAQFggZMAE&usg=AOvVaw22YxSzg8n05zJj2XBoe3OZ,,
22251,False,·,·,9,"Por que escribe Tenembaun esta nota? Estará gordo, lleno, después que aplicaran las retenciones a las exportaciones que él tanto pedía?
Pone una cita que respalda con su nota :""Las víctimas de Once eran todos laburantes. Sus familias son pobres. Y no les molesta eso, porque siempre lo fueron. Pero, encima, que la corrupción les mate un hijo, y que nadie pague por eso, era una idea insoportable. No pueden creer que, por una vez, la Justicia haya jugado para el lado de ellos""
Pero el no cree que la justicia tenga que jugar para el lado ""de ellos""
Tenembaun danza con Macri.
Por que habrá escrito Tenembaun esta nota?",Edgardo Giudice,politica,"Once: un retrato descarnado de la cultura ""progre""",https://www.infobae.com/politica/2018/10/07/once-un-retrato-descarnado-de-la-cultura-progre/&sa=U&ved=0ahUKEwiJlvHzwJveAhUIl5AKHR36DtAQFggZMAE&usg=AOvVaw22YxSzg8n05zJj2XBoe3OZ,,
23776,True,2 sem,1,0,Ariel Alejandro Antivero es precisamente al reves. Hasta roberto navarro periodista estrella k admite que el indek de moreno fue una men tira. La nota esta aca en este mismo medio,Diego Moran,economia,"No fueron shocks externos: Argentina, el segundo país del mundo con mayor caída del PBI en 2018",https://www.infobae.com/economia/2018/10/09/no-fueron-shocks-externos-argentina-el-segundo-pais-del-mundo-con-mayor-caida-del-pbi-en-2018/&sa=U&ved=0ahUKEwja3_HM9JzeAhWDGJAKHTwTBkEQFggfMAI&usg=AOvVaw38VHg3k_GK-3ZB-UleDLqY,,
23888,False,2 sem,3,1,Se imaginan lo q seria el titular de esta nota si no gobernara Macri?,Juan Martin,economia,"No fueron shocks externos: Argentina, el segundo país del mundo con mayor caída del PBI en 2018",https://www.infobae.com/economia/2018/10/09/no-fueron-shocks-externos-argentina-el-segundo-pais-del-mundo-con-mayor-caida-del-pbi-en-2018/&sa=U&ved=0ahUKEwja3_HM9JzeAhWDGJAKHTwTBkEQFggfMAI&usg=AOvVaw38VHg3k_GK-3ZB-UleDLqY,,
24548,True,2 sem,·,0,"te referis a los que andan matando niños por nacer? si , si el aborto es delito, no como dice la nota. ESTA NOTA DESINFIRMA...que diario de pii....",Nicolas Lascombes,sociedad,"""Entraron al hospital disfrazados de médicos"": la estrategia “de guerra” para frenar los abortos legales",https://www.infobae.com/sociedad/2018/10/09/entraron-al-hospital-disfrazados-de-medicos-la-estrategia-de-guerra-para-frenar-los-abortos-legales/&sa=U&ved=0ahUKEwiDr87i9JzeAhXFfpAKHfg8CGkQFggrMAQ&usg=AOvVaw0UcZmqLGDhvW6p5MBkwaII,,
24559,False,2 sem,9,0,"Gisele Sousa Dias, la periodista progrebolche que responde mejor que nadie a los intereses sionistas de este diario",Leandro Ejarque,sociedad,"""Entraron al hospital disfrazados de médicos"": la estrategia “de guerra” para frenar los abortos legales",https://www.infobae.com/sociedad/2018/10/09/entraron-al-hospital-disfrazados-de-medicos-la-estrategia-de-guerra-para-frenar-los-abortos-legales/&sa=U&ved=0ahUKEwiDr87i9JzeAhXFfpAKHfg8CGkQFggrMAQ&usg=AOvVaw0UcZmqLGDhvW6p5MBkwaII,,
24627,False,2 sem,9,23,"Que ""periodista"" de porquería es Sousa Dias... por no decir que es una pendeja mal parida. Todo lo que hace la gente próvida es querer que NO ASESINEN BEBÉS, SR3ES HUMANOS, PORQUE ESO ES LO QUE SON!! Todo lo que sea la defensa de la vida para gente anormal como la periodista está mal, pero todas las patadas, aprietes para que se aprobarse el aborto y las confesiones del tipo ""yo ayude a abortar"" eso si esta bien.. .que pena de ser humano!!

Legal o ilegal el aborto mata igual!!

#NiUnBebeMenos",Martín Fernández,sociedad,"""Entraron al hospital disfrazados de médicos"": la estrategia “de guerra” para frenar los abortos legales",https://www.infobae.com/sociedad/2018/10/09/entraron-al-hospital-disfrazados-de-medicos-la-estrategia-de-guerra-para-frenar-los-abortos-legales/&sa=U&ved=0ahUKEwiDr87i9JzeAhXFfpAKHfg8CGkQFggrMAQ&usg=AOvVaw0UcZmqLGDhvW6p5MBkwaII,,
24929,False,2 sem,7,6,"1- la periodista desconoce derecho, el protocolo es ilegal por jerarquía de leyes, solo hay tres causales y deben ser aprobadas por un juez, violación mas mujer demente o riesgo de vida, o riesgo en la salud de la mujer, si se esta haciendo un aborto sin permiso del juez, solo por eso, hay delito, sepanlo jueces, médicos y PERIODISTAS
2- Todo médico debe rendir cuentas por lo que hace, un medico no puede simplemente meter manos, menos cuando hay riesgo de delito.
Obviamente hay un decisión que va mas allá de las leyes y la esta ejerciendo gente que se cree impune",Maxi Hernandez,sociedad,"""Entraron al hospital disfrazados de médicos"": la estrategia “de guerra” para frenar los abortos legales",https://www.infobae.com/sociedad/2018/10/09/entraron-al-hospital-disfrazados-de-medicos-la-estrategia-de-guerra-para-frenar-los-abortos-legales/&sa=U&ved=0ahUKEwiDr87i9JzeAhXFfpAKHfg8CGkQFggrMAQ&usg=AOvVaw0UcZmqLGDhvW6p5MBkwaII,,
27644,False,1 sem,·,0,"Que facil es hablar de la vereda de enfrente. Si fueras alergico o asmatico, esta nota diria otra cosa.",Rocio Riera,sociedad,"En defensa del plátano: fresnos, ligustros y sauces generan mucha más alergia en primavera",https://www.infobae.com/sociedad/2018/10/11/en-defensa-del-platano-fresnos-ligustros-y-sauces-generan-mucha-mas-alergia-en-primavera/&sa=U&ved=0ahUKEwjZmZyb9ZzeAhXFWpAKHaQLDjAQFgglMAM&usg=AOvVaw1s6jSssgeVRwntV03vgPXf,,
27672,False,1 sem,·,2,"El diario nuestro de cada día , HACIENDO APOLOGÍA DE LA HOMOSEXUALIDAD COMO ALGO NATURAL , se olvidan que se deben al pueblo que los ayudó a llegar a donde están , DEJEN DE DAR VERGUENZA PERIODISTA DE CUARTA O QUINTA...",Jompa Panaciuk,sociedad,Dos mujeres trans buscarán coronarse por primera vez en la Fiesta de la Vendimia,https://www.infobae.com/sociedad/2018/10/11/dos-mujeres-trans-buscaran-coronarse-por-primera-vez-en-la-fiesta-de-la-vendimia/&sa=U&ved=0ahUKEwjZmZyb9ZzeAhXFWpAKHaQLDjAQFggrMAQ&usg=AOvVaw0W2_nlUW5oDJ7gneMIEann,,
28175,True,1 sem,·,0,"Te molestaste en informarte un poco mas o te quedaste con esta nota? La nueva cancha no estaria en el actual CENARD, estaria del otro lado de Cantilo. Antes de hablar, informarse, para no quedar como un (complete con lo que mas le guste).",Gabriel Modica,deportes-2,Cómo es el proyecto del nuevo Monumental que planea Rodolfo D’Onofrio,https://www.infobae.com/deportes-2/2018/10/12/como-es-el-proyecto-del-nuevo-monumental-que-planea-rodolfo-donofrio/&sa=U&ved=0ahUKEwid2rKy9ZzeAhVDDJAKHXtmDwQQFggfMAI&usg=AOvVaw33E8Kyi1TISnRz-iRSwQAv,,
29398,False,1 sem,·,0,"Es una constante que cada vez que alguien escribe sobre las emisiones de CO2, se publican fotos con emisiones de vapor de agua. Así muestran que en realidad escriben sobre cosas que no entienden. ¿Por qué no ponen una foto de muchos camiones en una ruta, por ejemplo?",Rodolfo Schwarz,america/mundo,El precio del humo,https://www.infobae.com/america/mundo/2018/10/13/el-precio-del-humo/&sa=U&ved=0ahUKEwiUnazb9ZzeAhUIj5AKHZu2Cy0QFggTMAA&usg=AOvVaw0P7OON7sYoIiPNcehha_6n,,
29419,False,1 sem,6,2,"FACE NEWS. tipica nota de un progre que intenta instalar que estos tipos son los malos y los que votaron a trump o bolsonaro son todos unos idiotas. siganle dando con un caño que mas grandes los hacen, le siguen sumando votos. creanme, que la gente a los medios de comunicacion ya no les cree absolutamente NADA, mucho menos cuando quieren bajar linea como en esta nota.",Zeke Fernandez,america/mundo,Importantes parecidos y peligrosas diferencias entre Jair Bolsonaro y Donald Trump,https://www.infobae.com/america/mundo/2018/10/13/importantes-parecidos-y-peligrosas-diferencias-entre-jair-bolsonaro-y-donald-trump/&sa=U&ved=0ahUKEwiUnazb9ZzeAhUIj5AKHZu2Cy0QFggfMAI&usg=AOvVaw3HtHsrSx771BV8w93TOKGl,,
